400,3200,17178,328
400,3200,16459,187
400,3200,17199,134
400,3200,16222,298
400,3200,16756,215
400,3200,16434,151
400,3200,16629,288
400,3200,17546,438
400,6400,20459,178
400,6400,20089,530
400,6400,20287,500
400,6400,21252,384
400,6400,20436,195
400,6400,20699,202
400,6400,20435,186
400,6400,20454,196
400,6400,20332,135
400,6400,19786,407
400,6400,20578,399
400,6400,19528,386
400,6400,20778,182
400,6400,20813,180
400,6400,20410,148
400,6400,21105,400
400,6400,20777,264
400,6400,21252,118
400,6400,20607,177
400,6400,20859,201
400,12800,20151,185
400,12800,19478,501
400,12800,21344,440
400,12800,20510,168
400,12800,20046,344
400,12800,19903,118
400,12800,20636,153
400,12800,20242,180
400,12800,20764,180
400,12800,20226,277
400,12800,20603,171
400,12800,21486,165
400,12800,21152,172
400,12800,21253,173
400,12800,20538,326
400,12800,21083,145
400,12800,20614,172
400,12800,21201,171
400,12800,20483,323
400,12800,19259,192
400,25600,21871,223
400,25600,20283,166
400,25600,20401,229
400,25600,20999,159
400,25600,20166,358
400,25600,20781,418
400,25600,20477,160
400,25600,20578,186
400,25600,20584,293
400,25600,20989,200
400,25600,20500,148
400,25600,20472,369
400,25600,20575,325
400,25600,20829,339
400,25600,21322,207
400,25600,21097,729
400,25600,20563,169
400,25600,21025,606
400,25600,20455,247
400,25600,20562,350
400,51200,21590,307
400,51200,21491,234
400,51200,20142,221
400,51200,20536,312
400,51200,19899,296
400,51200,21348,208
400,51200,19906,295
400,51200,19510,273
400,51200,21047,152
400,51200,19943,191
400,51200,20678,151
400,51200,21033,191
400,51200,20490,319
400,51200,20944,176
400,51200,20251,268
400,51200,20192,157
400,51200,20547,174
400,51200,19742,319
400,51200,20911,139
400,51200,20566,178
400,102400,20813,180
400,102400,20874,135
400,102400,20910,125
400,102400,20478,534
400,102400,20728,182
400,102400,20961,230
400,102400,20798,275
400,102400,20764,147
400,102400,20784,145
400,102400,19801,174
400,102400,20944,259
400,102400,20188,613
400,102400,20753,139
400,102400,20254,171
400,102400,21064,308
400,102400,20522,629
400,102400,20072,167
400,102400,19802,143
400,102400,20332,291
400,102400,20269,453
400,204800,20120,165
400,204800,20860,146
400,204800,20923,207
400,204800,21772,153
400,204800,20771,299
400,204800,20441,144
400,204800,19508,131
400,204800,21080,211
400,204800,19611,858
400,204800,20465,419
400,204800,21102,159
400,204800,20625,527
400,204800,19763,173
400,204800,20622,297
400,204800,20251,177
400,204800,20711,201
400,204800,21109,112
400,204800,20873,278
400,204800,20895,361
400,204800,20636,301
400,409600,20311,405
400,409600,21926,262
400,409600,21148,151
400,409600,20316,210
400,409600,20285,230
400,409600,19648,1038
400,409600,20773,151
400,409600,20608,185
400,409600,20773,169
400,409600,19843,138
400,409600,19966,174
400,409600,21274,441
400,409600,20524,275
400,409600,20374,183
400,409600,20607,243
400,409600,21168,333
400,409600,21038,195
400,409600,20416,185
400,409600,20741,366
400,409600,21352,421
400,819200,20201,173
400,819200,20958,271
400,819200,20337,120
400,819200,19929,264
400,819200,19614,157
400,819200,20828,156
400,819200,20060,144
400,819200,20141,184
400,819200,21186,192
400,819200,20150,243
400,819200,20180,164
400,819200,21348,203
400,819200,20305,197
400,819200,21312,329
400,819200,20383,297
400,819200,19777,168
400,819200,20651,225
400,819200,21196,185
400,819200,20619,328
400,819200,20661,275
400,1638400,20967,202
400,1638400,20291,146
400,1638400,20263,174
400,1638400,19960,154
400,1638400,20338,150
400,1638400,20387,259
400,1638400,20268,175
400,1638400,20345,406
400,1638400,20980,206
400,1638400,19882,518
400,1638400,20737,345
400,1638400,20146,451
400,1638400,20489,197
400,1638400,20303,174
400,1638400,21052,211
400,1638400,21015,174
400,1638400,21421,204
400,1638400,20452,250
400,1638400,21078,166
400,1638400,20281,300
400,3276800,20421,238
400,3276800,20676,228
400,3276800,20418,520
400,3276800,21391,184
400,3276800,20386,215
400,3276800,19307,183
400,3276800,20958,232
400,3276800,20360,286
400,3276800,20173,125
400,3276800,20773,225
400,3276800,19575,309
400,3276800,19863,146
400,3276800,20113,206
400,3276800,20463,201
400,3276800,20595,207
400,3276800,21063,322
400,3276800,21181,158
400,3276800,19247,184
400,3276800,20190,162
400,3276800,20718,184
400,6553600,20502,707
400,6553600,19879,224
400,6553600,21115,159
400,6553600,20163,209
400,6553600,21097,185
400,6553600,20818,178
400,6553600,20894,245
400,6553600,20680,116
400,6553600,19958,341
400,6553600,20778,122
400,6553600,20410,399
400,6553600,20668,286
400,6553600,21125,302
400,6553600,20579,221
400,6553600,20898,577
400,6553600,21064,754
400,6553600,20144,308
400,6553600,20710,277
400,6553600,19787,135
400,6553600,20852,211
400,13107200,20258,251
400,13107200,21737,143
400,13107200,20600,263
400,13107200,20743,188
400,13107200,20782,136
400,13107200,20602,187
400,13107200,20445,143
400,13107200,20319,329
400,13107200,20817,119
400,13107200,21004,161
400,13107200,21083,273
400,13107200,21073,274
400,13107200,20565,175
400,13107200,21524,149
400,13107200,20061,160
400,13107200,20483,266
400,13107200,20560,343
400,13107200,20506,127
400,13107200,21109,491
400,13107200,19477,268
400,26214400,20700,207
400,26214400,20600,349
400,26214400,20588,160
400,26214400,21764,352
400,26214400,20240,244
400,26214400,19254,480
400,26214400,20526,632
400,26214400,20832,344
400,26214400,20644,176
400,26214400,20431,144
400,26214400,20173,156
400,26214400,20929,604
400,26214400,19736,226
400,26214400,20446,181
400,26214400,20256,163
400,26214400,19943,174
400,26214400,21491,154
400,26214400,20095,257
400,26214400,20357,179
400,26214400,20895,214
